route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
947400,100,216,216 (MARCHE INTERNATIONAL DE RUNGIS <-> DENFERT-ROCHEREAU-METRO-RER),,3,,FFFFFF,000000
947401,100,216,216 (MARCHE INTERNATIONAL DE RUNGIS <-> DENFERT-ROCHEREAU-METRO-RER),,3,,FFFFFF,000000
982289,100,217,217 (RER DE VITRY-SUR-SEINE <-> HOTEL DE VILLE DE CRETEIL),,3,,FFFFFF,000000
982290,100,217,217 (RER DE VITRY-SUR-SEINE <-> HOTEL DE VILLE DE CRETEIL),,3,,FFFFFF,000000
982673,100,220,220 (BRY SUR MARNE-RER <-> TORCY RER),,3,,FFFFFF,000000
982674,100,220,220 (BRY SUR MARNE-RER <-> TORCY RER),,3,,FFFFFF,000000
982699,100,220,220 (BRY-SUR-MARNE RER <-> TORCY-RER),,3,,FFFFFF,000000
982700,100,220,220 (BRY-SUR-MARNE RER <-> TORCY-RER),,3,,FFFFFF,000000
982317,100,221,221 (GALLIENI-METRO <-> GAGNY-POINTE DE GOURNAY),,3,,FFFFFF,000000
982318,100,221,221 (GALLIENI-METRO <-> GAGNY-POINTE DE GOURNAY),,3,,FFFFFF,000000
1005783,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> LIVRY GARGAN-MAIRIE),,3,,FFFFFF,000000
1005784,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> LIVRY GARGAN-MAIRIE),,3,,FFFFFF,000000
1005815,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN),,3,,FFFFFF,000000
1005816,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN),,3,,FFFFFF,000000
1005817,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN),,3,,FFFFFF,000000
1005818,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN),,3,,FFFFFF,000000
900361,100,234,234 (MAIRIE DE LIVRY-GARGAN <-> ROBERT SCHUMAN),,3,,FFFFFF,000000
900364,100,234,234 (ROBERT SHUMAN (DESCENTE)),,3,,FFFFFF,000000
964089,100,234,234 (FORT D'AUBERVILLIERS-METRO <-> ROBERT SHUMAN (DESCENTE)),,3,,FFFFFF,000000
1002778,100,235,235 (GABRIEL PERI-METRO <-> EUROPE),,3,,FFFFFF,000000
1002779,100,235,235 (GABRIEL PERI-METRO <-> EUROPE),,3,,FFFFFF,000000
982433,100,237,237 (MAIRIE DE SAINT-OUEN <-> PARC DEPARTEMENTAL - COLLEGE SISLEY),,3,,FFFFFF,000000
982434,100,237,237 (MAIRIE DE SAINT-OUEN <-> PARC DEPARTEMENTAL - COLLEGE SISLEY),,3,,FFFFFF,000000
997298,100,238,238 (PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER),,3,,FFFFFF,000000
997299,100,238,238 (PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER),,3,,FFFFFF,000000
1013785,100,239,239 (PORTE D'AUBERVILLIERS <-> MEDIATHEQUE),,3,,FFFFFF,000000
1013786,100,239,239 (PORTE D'AUBERVILLIERS <-> MEDIATHEQUE),,3,,FFFFFF,000000
942168,100,241,241 (PLACE DE LA PAIX <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
982279,100,241,241 (PORTE D'AUTEUIL-METRO <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
982280,100,241,241 (PORTE D'AUTEUIL-METRO <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
982281,100,244,244 (PORTE MAILLOT - METRO - RER <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
982282,100,244,244 (PORTE MAILLOT - METRO - RER <-> RUEIL-MALMAISON RER),,3,,FFFFFF,000000
1005864,100,249,247 (GARONOR <-> STADE CHARLES SAGE),,3,,FFFFFF,000000
1005865,100,249,247 (GARONOR <-> STADE CHARLES SAGE),,3,,FFFFFF,000000
1005819,100,248,248 (FORT D'AUBERVILLIERS-METRO <-> DRANCY RER),,3,,FFFFFF,000000
1005820,100,248,248 (FORT D'AUBERVILLIERS-METRO <-> DRANCY RER),,3,,FFFFFF,000000
991021,100,249,249 (PORTE DES LILAS - METRO <-> DUGNY - CENTRE VILLE),,3,,FFFFFF,000000
991049,100,249,249 (PORTE DES LILAS-METRO <-> DUGNY - CENTRE VILLE),,3,,FFFFFF,000000
868582,100,250,250 (FORT D'AUBERVILLIERS-METRO <-> HOPITAL DE GONESSE DIM-JF),,3,,FFFFFF,000000
991004,100,250,250 (FORT D'AUBERVILLIERS-METRO <-> LA FONTAINE CYPIERE-ZI),,3,,FFFFFF,000000
991005,100,250,250 (FORT D'AUBERVILLIERS-METRO <-> LA FONTAINE CYPIERE-ZI),,3,,FFFFFF,000000
991006,100,250,250 (FORT D'AUBERVILLIERS-METRO <-> HOP. DE GONESSE),,3,,FFFFFF,000000
991007,100,250,250 (FORT D'AUBERVILLIERS-METRO <-> HOP. DE GONESSE),,3,,FFFFFF,000000
990961,100,251,251 (BOBIGNY-Z.I.BENOIT FRACH <-> AULNAY SOUS BOIS-RER),,3,,FFFFFF,000000
990962,100,251,251 (BOBIGNY-Z.I.BENOIT FRACH <-> AULNAY SOUS BOIS-RER),,3,,FFFFFF,000000
990996,100,251,251 (BOBIGNY-PABLO PICASSO <-> AULNAY SOUS BOIS-RER),,3,,FFFFFF,000000
990997,100,251,251 (BOBIGNY-PABLO PICASSO <-> AULNAY SOUS BOIS-RER),,3,,FFFFFF,000000
1013787,100,252,252 (PORTE DE LA CHAPELLE-METRO <-> GARGES LES GONESSE-RER),,3,,FFFFFF,000000
1013788,100,252,252 (PORTE DE LA CHAPELLE-METRO <-> GARGES LES GONESSE-RER),,3,,FFFFFF,000000
1013880,100,253,253 (LA COURNEUVE - AUBERVILLIERS RER <-> MAIRIE DE STAINS),,3,,FFFFFF,000000
1013881,100,253,253 (LA COURNEUVE - AUBERVILLIERS RER <-> MAIRIE DE STAINS),,3,,FFFFFF,000000
1013865,100,255,255 (PORTE DE CLIGNANCOURT <-> ROND-POINT DE LA LUTECE),,3,,FFFFFF,000000
1013866,100,255,255 (PORTE DE CLIGNANCOURT <-> ROND-POINT DE LA LUTECE),,3,,FFFFFF,000000
938518,100,255,255 (PORTE DE CLIGNANCOURT <-> LES PREVOYANTS),,3,,FFFFFF,000000
938519,100,255,255 (PORTE DE CLIGNANCOURT <-> MAIRIE DE STAINS),,3,,FFFFFF,000000
1000261,100,256,256 ((GARE D'ENGHIEN - LYCEE D'ENGHIEN) <-> EGLISE DE VILLETANEUSE),,3,,FFFFFF,000000
1005821,100,256,256 (SAINT-DENIS - UNIVERSITE <-> LYCEE D'ENGHIEN),,3,,FFFFFF,000000
1005822,100,256,256 (SAINT-DENIS - UNIVERSITE <-> LYCEE D'ENGHIEN),,3,,FFFFFF,000000
988042,100,256,256 ((GARE D'ENGHIEN - LYCEE D'ENGHIEN) <-> GARE D'ENGHIEN-LES-BAINS),,3,,FFFFFF,000000
942173,100,258,258 (LA DEFENSE-METRO-RER-TRAMWAY <-> LA JONCHERE),,3,,FFFFFF,000000
942174,100,258,258 (LA DEFENSE-METRO-RER-TRAMWAY <-> PLACE DE LA BOULE - CLEMENCEAU),,3,,FFFFFF,000000
942175,100,258,258 (LA JONCHERE <-> SAINT-GERMAIN-EN-LAYE RER),,3,,FFFFFF,000000
982283,100,258,258 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-GERMAIN-EN-LAYE RER),,3,,FFFFFF,000000
982284,100,258,258 (LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-GERMAIN-EN-LAYE RER),,3,,FFFFFF,000000
1013869,100,261,261 (EGLISE DE FRANCONVILLE <-> ZAC DE LA BONGARDE),,3,,FFFFFF,000000
1013870,100,261,261 (EGLISE DE FRANCONVILLE <-> ZAC DE LA BONGARDE),,3,,FFFFFF,000000
1013843,100,262,262 (PONT DE BEZONS <-> GARE DE MAISONS-LAFFITTE-RER),,3,,FFFFFF,000000
1013844,100,262,262 (PONT DE BEZONS <-> GARE DE MAISONS-LAFFITTE-RER),,3,,FFFFFF,000000
1013845,100,262,262 (LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE BEZONS),,3,,FFFFFF,000000
1013846,100,262,262 (LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE BEZONS),,3,,FFFFFF,000000
942235,100,262,262 (PONT DE BEZONS <-> STALINGRAD),,3,,FFFFFF,000000
1013855,100,268,268 (SAINT-DENIS - UNIVERSITE <-> VILLIERS LE BEL - GONESSE - ARNOU),,3,,FFFFFF,000000
1013856,100,268,268 (SAINT-DENIS - UNIVERSITE <-> VILLIERS LE BEL - GONESSE - ARNOU),,3,,FFFFFF,000000
988189,100,268,268 ((SAINT-DENIS-UNIVERSITE - VILLIERS) <-> VILLIERS LE BEL - GONESSE - ARNOU),,3,,FFFFFF,000000
988190,100,268,268 (SAINT-DENIS - UNIVERSITE <-> (SAINT-DENIS-UNIVERSITE - VILLIERS)),,3,,FFFFFF,000000
1013838,100,269,269 (GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE),,3,,FFFFFF,000000
1013839,100,269,269 (GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE),,3,,FFFFFF,000000
988049,100,269,269 ((GARGES-SARCELLES RER) <-> RU DE VAUX),,3,,FFFFFF,000000
1013884,100,270,270 (GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER),,3,,FFFFFF,000000
1013885,100,270,270 (GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER),,3,,FFFFFF,000000
1013886,100,270,270 (GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER),,3,,FFFFFF,000000
1013887,100,270,270 (GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER),,3,,FFFFFF,000000
1013847,100,272,272 (GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER),,3,,FFFFFF,000000
1013848,100,272,272 (GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER),,3,,FFFFFF,000000
1013849,100,272,272 (GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER),,3,,FFFFFF,000000
1013850,100,272,272 (GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER),,3,,FFFFFF,000000
942247,100,272,272 (PONT DE BEZONS <-> EGLISE DE SARTROUVILLE),,3,,FFFFFF,000000
982242,100,274,274 (SAINT-DENIS RER <-> VOLTAIRE - VILLIERS),,3,,FFFFFF,000000
982243,100,274,274 (SAINT-DENIS RER <-> VOLTAIRE - VILLIERS),,3,,FFFFFF,000000
942178,100,275,275 (LA DEFENSE-METRO-RER-TRAMWAY <-> STADE DE GENNEVILLIERS),,3,,FFFFFF,000000
982635,100,275,275 (LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE LEVALLOIS-METRO),,3,,FFFFFF,000000
982636,100,275,275 (LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE LEVALLOIS-METRO),,3,,FFFFFF,000000
1005400,100,276,276 (LES COURTILLES <-> LA DEFENSE-METRO-RER-TRAMWAY),,3,,FFFFFF,000000
1005401,100,276,276 (LES COURTILLES <-> LA DEFENSE-METRO-RER-TRAMWAY),,3,,FFFFFF,000000
1005382,100,278,278 (LA DEFENSE-METRO-RER-TRAMWAY <-> LES BRUYERES),,3,,FFFFFF,000000
1005383,100,278,278 (LA DEFENSE-METRO-RER-TRAMWAY <-> LES BRUYERES),,3,,FFFFFF,000000
914052,100,279,279 (PONT DE SEVRES-METRO <-> AEORODROME MORANE.),,3,,FFFFFF,000000
914053,100,279,279 (PONT DE SEVRES-METRO),,3,,FFFFFF,000000
976997,100,279,279 (ZONE INDUSTRIELLE (PASTEUR) <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
976998,100,279,279 (ZONE INDUSTRIELLE (PASTEUR) <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
976999,100,279,279 (PONT DE SEVRES-METRO <-> EUROPE NORD),,3,,FFFFFF,000000
977000,100,279,279 (PONT DE SEVRES-METRO <-> EUROPE NORD),,3,,FFFFFF,000000
982263,100,281,281 (JOINVILLE-LE-PONT RER <-> CRETEIL-EUROPARC),,3,,FFFFFF,000000
982264,100,281,281 (JOINVILLE-LE-PONT RER <-> CRETEIL-EUROPARC),,3,,FFFFFF,000000
1005388,100,ORLYBUS,ORLYBUS (DENFERT-ROCHEREAU-METRO-RER <-> ORLY SUD),,3,,FFFFFF,000000
1005389,100,ORLYBUS,ORLYBUS (DENFERT-ROCHEREAU-METRO-RER <-> ORLY SUD),,3,,FFFFFF,000000
994347,100,285,285 (VILLEJUIF - LOUIS ARAGON <-> JUVISY-RER),,3,,FFFFFF,000000
994348,100,285,285 (VILLEJUIF - LOUIS ARAGON <-> JUVISY-RER),,3,,FFFFFF,000000
884916,100,286,286 (VILLEJUIF - LOUIS ARAGON <-> MAIRIE DE FRESNES),,3,,FFFFFF,000000
994351,100,286,286 (VILLEJUIF - LOUIS ARAGON <-> ANTONY RER),,3,,FFFFFF,000000
994352,100,286,286 (VILLEJUIF - LOUIS ARAGON <-> ANTONY RER),,3,,FFFFFF,000000
991014,100,289,289 (PORTE DE SAINT-CLOUD-METRO <-> CLAMART - POMPIDOU),,3,,FFFFFF,000000
991015,100,289,289 (PORTE DE SAINT-CLOUD-METRO <-> CLAMART - POMPIDOU),,3,,FFFFFF,000000
914005,100,290,290 (ISSY - VAL DE SEINE),,3,,FFFFFF,000000
976955,100,290,290 (ISSY - VAL DE SEINE <-> ZONE INDUSTRIELLE (PASTEUR)),,3,,FFFFFF,000000
976956,100,290,290 (ISSY - VAL DE SEINE <-> ZONE INDUSTRIELLE (PASTEUR)),,3,,FFFFFF,000000
1005368,100,291,291 (PONT DE SEVRES-METRO <-> EUROPE SUD),,3,,FFFFFF,000000
1005369,100,291,291 (PONT DE SEVRES-METRO <-> EUROPE SUD),,3,,FFFFFF,000000
1005370,100,291,291 (PONT DE SEVRES-METRO <-> EUROPE SUD),,3,,FFFFFF,000000
1005371,100,291,291 (PONT DE SEVRES-METRO <-> EUROPE SUD),,3,,FFFFFF,000000
914012,100,291,291 (AERODROME MORANE <-> PONT DE SEVRES-METRO),,3,,FFFFFF,000000
884913,100,292,292 (MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
994349,100,292,292 (MARCHE INTERNATIONAL DE RUNGIS <-> ZAC LES GATINES - CAP JEAN D'HERS),,3,,FFFFFF,000000
994350,100,292,292 (MARCHE INTERNATIONAL DE RUNGIS <-> ZAC LES GATINES - CAP JEAN D'HERS),,3,,FFFFFF,000000
994309,100,293,293 (VILLEJUIF - LOUIS ARAGON <-> CHOISY SUD),,3,,FFFFFF,000000
994310,100,293,293 (VILLEJUIF - LOUIS ARAGON <-> CHOISY SUD),,3,,FFFFFF,000000
977057,100,294,294 (CHATILLON-MONTROUGE-METRO <-> IGNY RER),,3,,FFFFFF,000000
977058,100,294,294 (CHATILLON-MONTROUGE-METRO <-> IGNY RER),,3,,FFFFFF,000000
914155,100,295,295 (PORTE D'ORLEANS-METRO <-> VELIZY 2),,3,,FFFFFF,000000
914157,100,295,295 (PORTE D'ORLEANS-METRO),,3,,FFFFFF,000000
994355,100,295,295 (PORTE D'ORLEANS-METRO <-> VELIZY 2),,3,,FFFFFF,000000
994356,100,295,295 (PORTE D'ORLEANS-METRO <-> VELIZY 2),,3,,FFFFFF,000000
1005787,100,297,297 (PORTE D'ORLEANS-METRO <-> PLACE CHARLES STEBER),,3,,FFFFFF,000000
1005788,100,297,297 (PORTE D'ORLEANS-METRO <-> PLACE CHARLES STEBER),,3,,FFFFFF,000000
884778,100,297,297 (PLACE CHARLES STEBER <-> LYCEE DE MORANGIS),,3,,FFFFFF,000000
884779,100,297,297 (PLACE CHARLES STEBER <-> PLACE CHARLES STEBER),,3,,FFFFFF,000000
884780,100,297,297 (ANTONY RER),,3,,FFFFFF,000000
1005777,100,299,299 (PORTE D'ORLEANS - METRO <-> PLACE LUCIEN BOILEAU),,3,,FFFFFF,000000
1005778,100,299,299 (PORTE D'ORLEANS - METRO <-> PLACE LUCIEN BOILEAU),,3,,FFFFFF,000000
1005789,100,299,299 (PORTE D'ORLEANS-METRO <-> PLACE LUCIEN BOILEAU),,3,,FFFFFF,000000
1005790,100,299,299 (PORTE D'ORLEANS-METRO <-> PLACE LUCIEN BOILEAU),,3,,FFFFFF,000000
884783,100,299,299 (CIMETIERE DE WISSOUS <-> CIMETIERE DE WISSOUS),,3,,FFFFFF,000000
1013801,100,301,301 (VAL DE FONTENAY-RER <-> PABLO PICASSO-METRO),,3,,FFFFFF,000000
1013802,100,301,301 (VAL DE FONTENAY-RER <-> PABLO PICASSO-METRO),,3,,FFFFFF,000000
1013789,100,302,302 (GARE DU NORD <-> 6 ROUTES-TRAMWAY),,3,,FFFFFF,000000
1013790,100,302,302 (GARE DU NORD <-> 6 ROUTES-TRAMWAY),,3,,FFFFFF,000000
905146,100,303,303 (NOISY LE GRAND MONT D'EST-RER <-> PLACE DE LA RESISTANCE),,3,,FFFFFF,000000
919185,100,303,303 (PLACE DE LA RESISTANCE),,3,,FFFFFF,000000
982248,100,303,303 (NOISY-LE-GRAND - MONT D'EST RER <-> BOBIGNY - PABLO PICASSO),,3,,FFFFFF,000000
982249,100,303,303 (NOISY-LE-GRAND - MONT D'EST RER <-> BOBIGNY - PABLO PICASSO),,3,,FFFFFF,000000
982327,100,303,303 (NOISY LE GRAND MONT D'EST-RER <-> BOBIGNY-PABLO PICASSO),,3,,FFFFFF,000000
982328,100,303,303 (NOISY LE GRAND MONT D'EST-RER <-> BOBIGNY-PABLO PICASSO),,3,,FFFFFF,000000
909033,100,304,304 (JEAN BAILLET <-> LES COURTILLES),,3,,FFFFFF,000000
909038,100,304,304 (PLACE DES MUGUETS <-> JEAN BAILLET),,3,,FFFFFF,000000
909039,100,304,304 (PLACE DE LA BOULE <-> VICTOR BASCH),,3,,FFFFFF,000000
909040,100,304,304 (LES COURTILLES <-> PLACE DE LA BOULE - JOLIOT CURIE),,3,,FFFFFF,000000
909041,100,304,304 (LES COURTILLES <-> PLACE DE LA BOULE),,3,,FFFFFF,000000
965775,100,304,304 (VICTOR BASCH <-> PLACE DE LA BOULE),,3,,FFFFFF,000000
997288,100,306,306 (SAINT MAUR-CRETEIL-RER <-> NOISY LE GRAND-MONT D'EST-RER),,3,,FFFFFF,000000
997289,100,306,306 (SAINT MAUR-CRETEIL-RER <-> NOISY LE GRAND-MONT D'EST-RER),,3,,FFFFFF,000000
982261,100,308,308 (PREFECTURE VAL DE MARNE <-> VILLIERS SUR MARNE-LE PLESSIS-TREVI),,3,,FFFFFF,000000
982262,100,308,308 (PREFECTURE VAL DE MARNE <-> VILLIERS SUR MARNE-LE PLESSIS-TREVI),,3,,FFFFFF,000000
997292,100,310,310 (LES YVRIS - NOISY-LE-GRAND RER <-> NOISY - CHAMPS RER),,3,,FFFFFF,000000
997293,100,310,310 (LES YVRIS - NOISY-LE-GRAND RER <-> NOISY - CHAMPS RER),,3,,FFFFFF,000000
982617,100,312,312 (CIRCULAIRE NOISY CHAMPS-RER),,3,,FFFFFF,000000
982618,100,312,312 (CIRCULAIRE NOISY CHAMPS-RER),,3,,FFFFFF,000000
872298,100,317,317 (HOTEL DE VILLE DE CRETEIL <-> LE PARC DE SAINT MAUR RER),,3,,FFFFFF,000000
982363,100,317,317 (HOTEL DE VILLE DE CRETEIL <-> NOGENT-LE-PERREUX RER),,3,,FFFFFF,000000
982364,100,317,317 (HOTEL DE VILLE DE CRETEIL <-> NOGENT-LE-PERREUX RER),,3,,FFFFFF,000000
872232,100,318,318 (CHATEAU DE VINCENNES <-> RAYMOND QUENEAU -METRO),,3,,FFFFFF,000000
894614,100,318,318 (CHATEAU DE VINCENNES <-> RAYMOND QUENEAU -METRO),,3,,FFFFFF,000000
1005866,100,319,319 (MASSY-PALAISEAU RER <-> PONT DE RUNGIS-RER),,3,,FFFFFF,000000
1005867,100,319,319 (MASSY-PALAISEAU RER <-> PONT DE RUNGIS-RER),,3,,FFFFFF,000000
1005868,100,319,319 (CUCHERON <-> PONT DE RUNGIS-RER),,3,,FFFFFF,000000
1005869,100,319,319 (CUCHERON <-> PONT DE RUNGIS-RER),,3,,FFFFFF,000000
1005870,100,319,319 (MASSY-PALAISEAU RER <-> MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
1005871,100,319,319 (MASSY-PALAISEAU RER <-> MASSY-OPERA THEATRE),,3,,FFFFFF,000000
1005872,100,319,319 (MASSY-PALAISEAU RER <-> MASSY-OPERA THEATRE),,3,,FFFFFF,000000
1005873,100,319,319 (MASSY-PALAISEAU RER <-> MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
1005874,100,319,319 (MASSY-PALAISEAU RER <-> MARCHE INTERNATIONAL DE RUNGIS),,3,,FFFFFF,000000
982671,100,320,320 (NOISY LE GRAND MONT D'EST <-> NOISY LE GRAND MONT D'EST),,3,,FFFFFF,000000
982672,100,320,320 (NOISY LE GRAND MONT D'EST <-> NOISY LE GRAND MONT D'EST),,3,,FFFFFF,000000
869488,100,321,321 (AERODROME DE LOGNES),,3,,FFFFFF,000000
982609,100,321,321 (CROISSY-BEAUBOURG - Z.I. PARIEST <-> AERODROME DE LOGNES),,3,,FFFFFF,000000
982610,100,321,321 (CROISSY-BEAUBOURG - Z.I. PARIEST <-> AERODROME DE LOGNES),,3,,FFFFFF,000000
982611,100,321,321 (LOGNES RER <-> CROISSY-BEAUBOURG - Z.I. PARIEST),,3,,FFFFFF,000000
982612,100,321,321 (LOGNES RER <-> CROISSY-BEAUBOURG - Z.I. PARIEST),,3,,FFFFFF,000000
982631,100,321,321 (AERODROME DE LOGNES <-> LOGNES RER),,3,,FFFFFF,000000
982632,100,321,321 (AERODROME DE LOGNES <-> LOGNES RER),,3,,FFFFFF,000000
982633,100,321,321 (AERODROME DE LOGNES <-> CROISSY-BEAUBOURG - Z.I. PARIEST),,3,,FFFFFF,000000
982634,100,321,321 (AERODROME DE LOGNES <-> CROISSY-BEAUBOURG - Z.I. PARIEST),,3,,FFFFFF,000000
1013812,100,322,322 (MAIRIE DE MONTREUIL <-> BOBIGNY-PABLO PICASSO),,3,,FFFFFF,000000
1013813,100,322,322 (MAIRIE DE MONTREUIL <-> BOBIGNY-PABLO PICASSO),,3,,FFFFFF,000000
964073,100,323,323 (ISSY-VAL DE SEINE-RER-TRAMWAY <-> IVRY-SUR-SEINE GAMBETTA),,3,,FFFFFF,000000
964074,100,323,323 (ISSY-VAL DE SEINE-RER-TRAMWAY <-> IVRY-SUR-SEINE GAMBETTA),,3,,FFFFFF,000000
891414,100,325,325 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> VAILLANT-COUTURIER - WESTERMEYER),,3,,FFFFFF,000000
891416,100,325,325 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> AVENUE DE GRAVELLE),,3,,FFFFFF,000000
891417,100,325,325 (BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CHATEAU DE VINCENNES),,3,,FFFFFF,000000
918108,100,325,325 (BIBLIOTHEQUE F.MITTERRAND),,3,,FFFFFF,000000
990951,100,330,330 (FORT D'AUBERVILLIERS-METRO <-> R. QUENEAU-METRO-ANATOLE FRANCE),,3,,FFFFFF,000000
990952,100,330,330 (FORT D'AUBERVILLIERS-METRO <-> R. QUENEAU-METRO-ANATOLE FRANCE),,3,,FFFFFF,000000
990965,100,333,333 (GARGES LES GONESSES-RER <-> L'ARGENTIERE),,3,,FFFFFF,000000
990966,100,333,333 (GARGES LES GONESSES-RER <-> L'ARGENTIERE),,3,,FFFFFF,000000
990967,100,333,333 (GARGES-LES-GONESSE RER <-> PLACE DU 19 MARS 62),,3,,FFFFFF,000000
990968,100,333,333 (GARGES-LES-GONESSE RER <-> PLACE DU 19 MARS 62),,3,,FFFFFF,000000
900315,100,334,334 (CIRCULAIRE PAVILLON SOUS BOIS <-> ROND POINT-ROBERT SCHUMAN),,3,,FFFFFF,000000
964259,100,334,334 (ROBERT SCHUMAN <-> ROBERT SCHUMAN.),,3,,FFFFFF,000000
1005376,100,337,337 (ZONE ARTISANALE DU MOUTIER <-> PIERREFITTE - STAINS RER),,3,,FFFFFF,000000
1005377,100,337,337 (ZONE ARTISANALE DU MOUTIER <-> PIERREFITTE - STAINS RER),,3,,FFFFFF,000000
997314,100,340,340 (HOPITAL BEAUJON <-> GABRIEL PERI-METRO),,3,,FFFFFF,000000
997315,100,340,340 (HOPITAL BEAUJON <-> GABRIEL PERI-METRO),,3,,FFFFFF,000000
997316,100,340,340 (BERGES DE SEINE <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
997317,100,340,340 (BERGES DE SEINE <-> GARE D'ARGENTEUIL),,3,,FFFFFF,000000
1005849,100,341,341 (PORTE DE CLIGNANCOURT <-> CHARLES DE GAULLE - ETOILE),,3,,FFFFFF,000000
1005850,100,341,341 (PORTE DE CLIGNANCOURT <-> CHARLES DE GAULLE - ETOILE),,3,,FFFFFF,000000
1005809,100,346,346 (ROSNY 2 - NORD <-> PLACE DE LA LIBERATION-BLANC MESNIL),,3,,FFFFFF,000000
1005810,100,346,346 (ROSNY 2 - NORD <-> PLACE DE LA LIBERATION-BLANC MESNIL),,3,,FFFFFF,000000
1005835,100,347,347 (PONT DE BONDY - AVENUE DE ROSNY <-> HOPITAL DE MONTFERMEIL),,3,,FFFFFF,000000
1005836,100,347,347 (PONT DE BONDY - AVENUE DE ROSNY <-> HOPITAL DE MONTFERMEIL),,3,,FFFFFF,000000
900405,100,347,347 (PONT DE BONDY - AVENUE DE ROSNY <-> HOTEL DE VILLE DE MONTFERMEIL),,3,,FFFFFF,000000
900408,100,347,347 (VICTOR HUGO - JULES GUESDE),,3,,FFFFFF,000000
1002768,100,349,349 (PARC DES EXPOSITIONS <-> ROUTE DE L'ARPENTEUR-ADP),,3,,FFFFFF,000000
1002769,100,349,349 (PARC DES EXPOSITIONS <-> ROUTE DE L'ARPENTEUR-ADP),,3,,FFFFFF,000000
877833,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
990953,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
990954,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
990955,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
990956,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
990957,100,350,350 (GARE DE L'EST <-> ROISSYPOLE RER),,3,,FFFFFF,000000
990958,100,350,350 (GARE DE L'EST <-> ROISSYPOLE RER),,3,,FFFFFF,000000
991012,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
991013,100,350,350 (GARE DE L'EST <-> ROISSYPOLE),,3,,FFFFFF,000000
868600,100,351,351 (NATION <-> ROISSYPOLE),,3,,FFFFFF,000000
868601,100,351,351 (NATION <-> ROISSYPOLE),,3,,FFFFFF,000000
969089,100,351,351 (NATION - PLACE DES ANTILLES <-> ROISSYPOLE),,3,,FFFFFF,000000
969090,100,351,351 (NATION - PLACE DES ANTILLES <-> ROISSYPOLE),,3,,FFFFFF,000000
991040,100,351,351 (NATION <-> ROISSYPOLE),,3,,FFFFFF,000000
991041,100,351,351 (NATION <-> ROISSYPOLE),,3,,FFFFFF,000000
991042,100,351,351 (NATION <-> ROISSYPOLE),,3,,FFFFFF,000000
